CustomerID,Age,Gender,AnnualIncome,SpendingScore,TimeOnWebsite,PreviousPurchases,ProductCategory,DiscountUsed,Purchased
2516,22,Female,79056,14,57,6,Electronics,Yes,1
2517,36,Male,137928,4,46,17,Electronics,Yes,1
2518,51,Male,78706,86,19,12,Sports,Yes,1
2519,27,Male,90429,55,39,19,Beauty,No,1
2520,42,Female,29476,100,48,19,Beauty,No,1
2521,19,Female,102806,34,22,9,Clothing,No,0
2522,28,Male,75006,27,20,0,Sports,No,0
2523,48,Female,107238,7,37,1,Beauty,Yes,1
2524,32,Female,136946,3,31,16,Clothing,Yes,1
2525,26,Male,89918,47,10,2,Electronics,No,0
2526,40,Male,83155,97,18,16,Sports,Yes,1
2527,36,Female,87321,2,43,11,Sports,No,1
2528,26,Female,65798,80,39,11,Beauty,No,1
2529,52,Female,97271,25,46,19,Beauty,No,1
2530,38,Male,50177,60,20,9,Groceries,No,1
2531,26,Male,116248,79,18,6,Electronics,No,1
2532,45,Male,148022,24,11,9,Electronics,No,0
2533,63,Male,142415,15,22,17,Clothing,Yes,1
2534,24,Female,102215,95,59,5,Clothing,Yes,1
2535,33,Male,63013,14,44,6,Groceries,No,1
2536,33,Male,120901,54,18,16,Electronics,No,1
2537,50,Female,102600,78,58,11,Clothing,No,1
2538,21,Female,116099,6,34,16,Electronics,Yes,1
2539,21,Female,139578,78,23,17,Electronics,Yes,1
2540,56,Male,73450,81,1,13,Clothing,Yes,1
2541,57,Female,118628,18,55,10,Beauty,No,1
2542,34,Female,67928,20,10,1,Beauty,Yes,0
2543,54,Male,142640,62,53,0,Clothing,No,1
2544,56,Male,112403,81,1,10,Groceries,Yes,1
2545,46,Female,65382,80,38,1,Sports,No,1
2546,53,Male,119290,40,39,15,Electronics,No,1
2547,55,Female,105038,39,49,2,Sports,No,0
2548,56,Female,20760,52,9,19,Clothing,Yes,1
2549,54,Male,44142,32,31,0,Electronics,Yes,1
2550,52,Female,130189,73,7,19,Sports,Yes,1
2551,24,Male,127532,27,17,7,Beauty,No,0
2552,44,Male,37290,52,35,18,Groceries,No,1
2553,45,Male,91035,97,48,0,Sports,Yes,1
2554,39,Female,20364,63,37,4,Groceries,Yes,1
2555,31,Male,76921,74,52,0,Beauty,No,1
2556,24,Male,39797,63,18,10,Sports,No,1
2557,54,Female,126331,17,33,8,Clothing,Yes,1
2558,39,Female,52535,49,4,4,Electronics,No,0
2559,22,Female,66300,100,23,1,Beauty,Yes,1
2560,19,Female,67176,81,11,12,Groceries,Yes,1
2561,44,Male,36105,82,52,17,Groceries,No,1
2562,38,Male,27939,23,9,11,Beauty,Yes,1
2563,55,Male,99472,98,30,13,Clothing,Yes,1
2564,32,Female,62029,72,8,4,Clothing,No,0
2565,38,Female,35863,13,40,9,Groceries,Yes,1
2566,27,Male,98097,23,5,19,Beauty,Yes,1
2567,40,Female,30447,57,12,1,Beauty,No,0
2568,56,Female,116160,62,1,3,Electronics,No,0
2569,22,Male,66940,54,15,11,Groceries,Yes,1
2570,18,Male,130182,20,25,10,Clothing,Yes,1
2571,30,Female,97947,86,18,3,Sports,No,0
2572,38,Female,105001,52,38,10,Clothing,No,1
2573,43,Female,123752,23,42,8,Clothing,Yes,1
2574,62,Male,39642,35,46,9,Sports,Yes,1
2575,38,Male,116798,67,53,5,Groceries,Yes,1
2576,35,Male,115899,34,26,14,Electronics,Yes,1
2577,54,Male,87643,33,40,9,Clothing,No,1
2578,62,Male,27928,46,59,5,Clothing,No,0
2579,49,Female,68002,81,3,0,Groceries,No,0
2580,53,Female,104853,45,54,19,Groceries,No,1
2581,34,Female,134614,19,22,3,Beauty,Yes,0
2582,52,Male,137517,94,26,13,Groceries,No,1
2583,28,Male,45017,87,19,19,Groceries,Yes,1
2584,38,Male,99064,15,44,19,Clothing,Yes,1
2585,43,Female,139694,78,44,7,Electronics,No,1
2586,21,Male,33313,66,47,10,Clothing,No,1
2587,51,Male,21559,39,39,14,Groceries,Yes,1
2588,35,Female,70893,18,59,18,Beauty,No,1
2589,57,Male,35167,70,36,7,Electronics,Yes,1
2590,52,Female,100879,59,21,12,Beauty,Yes,1
2591,58,Male,58598,32,41,17,Sports,No,1
2592,46,Male,27523,21,54,16,Beauty,Yes,1
2593,46,Female,69777,40,48,5,Beauty,No,0
2594,55,Female,48439,92,26,14,Groceries,No,1
2595,59,Female,136378,27,13,12,Groceries,No,0
2596,38,Female,101060,2,36,17,Groceries,Yes,1
2597,59,Female,33285,97,24,10,Groceries,No,1
2598,30,Female,30973,80,41,12,Groceries,Yes,1
2599,58,Male,142970,39,26,0,Beauty,No,0
2600,34,Male,42694,86,21,17,Sports,Yes,1
2601,26,Female,55774,56,18,4,Groceries,Yes,1
2602,58,Male,24302,13,15,5,Sports,Yes,0
2603,18,Female,135776,56,15,0,Sports,Yes,1
2604,19,Male,42391,66,6,6,Clothing,Yes,1
2605,46,Female,24611,78,43,3,Clothing,No,1
2606,50,Male,29372,56,31,8,Electronics,Yes,1
2607,27,Male,44312,28,28,14,Clothing,No,1
2608,57,Male,34080,64,8,5,Groceries,No,0
2609,38,Male,100618,71,29,16,Sports,No,1
2610,45,Male,132945,82,21,19,Electronics,No,1
2611,28,Female,128397,64,17,17,Clothing,Yes,1
2612,51,Female,116213,56,56,3,Beauty,No,1
2613,25,Female,40874,41,57,8,Electronics,No,1
2614,39,Male,82537,100,49,13,Groceries,No,1
2615,25,Female,93914,41,24,2,Sports,No,0
2616,32,Male,21597,100,58,0,Groceries,No,1
2617,34,Male,31600,4,50,10,Groceries,No,1
2618,40,Male,23747,57,36,0,Beauty,Yes,1
2619,41,Female,99415,30,31,11,Beauty,Yes,1
2620,62,Male,137358,88,47,8,Sports,Yes,1
2621,36,Female,98553,84,34,4,Clothing,No,1
2622,22,Female,44815,46,2,14,Groceries,No,0
2623,49,Male,104500,56,42,17,Clothing,No,1
2624,61,Male,114348,31,3,8,Sports,Yes,1
2625,18,Female,125736,88,30,12,Groceries,No,1
2626,40,Female,44714,7,8,12,Clothing,No,0
2627,54,Female,38890,90,52,12,Groceries,Yes,1
2628,25,Female,81509,77,7,9,Beauty,No,1
2629,30,Female,81824,54,12,9,Beauty,Yes,1
2630,25,Female,24725,8,58,6,Electronics,No,1
2631,40,Male,63205,55,19,4,Sports,No,0
2632,60,Female,40684,69,26,19,Clothing,No,1
2633,18,Female,111861,44,28,6,Groceries,Yes,1
2634,62,Female,77911,13,15,19,Electronics,No,0
2635,41,Female,118078,93,14,9,Sports,Yes,1
2636,52,Male,131573,20,48,9,Sports,No,1
2637,41,Male,33092,78,59,12,Sports,Yes,1
2638,34,Female,115918,32,14,14,Clothing,No,0
2639,22,Female,59770,60,3,5,Beauty,Yes,1
2640,37,Female,45457,50,50,19,Electronics,Yes,1
2641,38,Male,91667,27,29,11,Clothing,No,1
2642,57,Male,131565,25,54,18,Groceries,Yes,1
2643,48,Male,110751,52,6,10,Clothing,Yes,1
2644,63,Male,82894,68,49,5,Groceries,Yes,1
2645,53,Male,81305,21,23,0,Groceries,No,0
2646,28,Male,32612,18,28,1,Sports,Yes,1
2647,32,Female,122841,39,14,14,Clothing,No,0
2648,36,Male,98627,15,14,3,Beauty,Yes,0
2649,24,Male,120639,53,20,4,Groceries,Yes,1
2650,45,Female,57089,38,13,14,Sports,Yes,1
2651,60,Male,115295,48,27,10,Beauty,Yes,1
2652,22,Female,131558,52,35,9,Clothing,No,1
2653,22,Male,72137,88,45,16,Beauty,No,1
2654,47,Female,20559,72,56,1,Clothing,Yes,1
2655,49,Female,86249,28,2,19,Groceries,No,0
2656,25,Female,57361,85,41,9,Electronics,No,1
2657,27,Female,100720,16,45,19,Electronics,Yes,1
2658,55,Female,35261,16,40,2,Groceries,Yes,1
2659,64,Male,40372,35,48,18,Beauty,Yes,1
2660,49,Male,75355,17,24,4,Clothing,Yes,0
2661,45,Female,117676,73,29,2,Electronics,Yes,1
2662,34,Female,118560,99,3,7,Clothing,Yes,1
2663,48,Female,77920,52,45,4,Groceries,No,1
2664,25,Male,132878,93,4,11,Beauty,Yes,1
2665,57,Female,52544,82,50,13,Clothing,Yes,1
2666,42,Female,20037,12,2,6,Beauty,Yes,1
2667,26,Female,63032,83,20,10,Electronics,No,1
2668,19,Female,98233,48,54,7,Clothing,Yes,1
2669,32,Male,61420,22,53,4,Sports,No,0
2670,20,Female,134234,49,15,7,Electronics,No,0
2671,53,Female,117243,52,49,11,Beauty,No,1
2672,21,Male,111552,79,32,14,Groceries,Yes,1
2673,31,Female,149380,1,42,18,Sports,No,1
2674,58,Female,147358,66,1,15,Clothing,Yes,1
2675,58,Male,54600,64,38,13,Electronics,Yes,1
2676,42,Male,68285,8,35,6,Clothing,Yes,1
2677,27,Male,82008,86,51,7,Clothing,Yes,1
2678,38,Female,109520,25,7,6,Sports,No,0
2679,53,Female,25167,66,45,17,Sports,Yes,1
2680,29,Male,146279,73,13,5,Sports,No,0
2681,44,Male,20432,73,49,18,Sports,No,1
2682,57,Male,89687,77,1,3,Groceries,Yes,1
2683,19,Female,133216,70,14,2,Beauty,Yes,1
2684,30,Female,91947,94,29,16,Sports,No,1
2685,49,Male,116324,79,58,18,Electronics,No,1
2686,48,Female,70903,51,3,14,Clothing,Yes,1
2687,33,Male,112159,53,46,5,Sports,Yes,1
2688,49,Female,74149,15,24,11,Electronics,Yes,1
2689,49,Female,107640,50,1,18,Groceries,No,0
2690,51,Female,76768,71,48,5,Electronics,Yes,1
2691,28,Female,80184,75,10,10,Electronics,Yes,1
2692,27,Male,85792,38,13,19,Groceries,Yes,1
2693,32,Female,53439,40,36,19,Groceries,Yes,1
2694,34,Female,53257,66,9,9,Clothing,No,1
2695,57,Male,125193,39,14,15,Sports,No,0
2696,35,Female,64674,74,36,17,Electronics,Yes,1
2697,26,Male,71248,17,10,13,Beauty,No,0
2698,42,Male,103602,7,40,3,Beauty,Yes,1
2699,57,Female,65371,39,23,11,Clothing,No,0
2700,31,Female,118282,68,35,19,Beauty,No,1
2701,42,Male,87996,35,55,7,Clothing,Yes,1
2702,39,Male,57297,51,7,6,Sports,Yes,1
2703,47,Male,74273,47,42,8,Clothing,Yes,1
2704,37,Female,81256,36,35,16,Groceries,Yes,1
2705,38,Male,54743,64,2,9,Groceries,No,1
2706,61,Male,88752,95,15,2,Groceries,Yes,1
2707,49,Male,99803,89,9,7,Groceries,Yes,1
2708,63,Female,95117,13,47,13,Groceries,Yes,1
2709,38,Male,90051,18,17,6,Groceries,Yes,1
2710,52,Female,42076,21,39,15,Groceries,Yes,1
2711,49,Female,130352,65,52,17,Groceries,Yes,1
2712,47,Male,95312,100,18,10,Groceries,No,1
2713,56,Female,139627,8,15,5,Sports,Yes,0
2714,29,Male,107483,48,18,19,Groceries,No,0
2715,58,Female,22963,85,24,13,Clothing,Yes,1
2716,64,Female,139217,43,23,12,Sports,No,0
2717,35,Male,92322,53,12,3,Beauty,No,0
2718,38,Male,33866,85,23,19,Electronics,No,1
2719,30,Male,124504,27,21,19,Sports,Yes,1
2720,38,Female,52305,19,26,10,Groceries,No,1
2721,25,Female,82403,23,8,17,Sports,Yes,1
2722,63,Male,102896,50,30,0,Electronics,No,0
2723,57,Male,125649,51,34,11,Electronics,Yes,1
2724,63,Female,146244,43,2,17,Groceries,Yes,1
2725,24,Female,52813,99,5,6,Groceries,No,1
2726,40,Female,86729,51,31,11,Clothing,Yes,1
2727,61,Male,80686,69,33,0,Electronics,No,1
2728,49,Female,24512,41,54,3,Groceries,No,0
2729,28,Male,139631,72,4,17,Electronics,Yes,1
2730,39,Female,42666,11,6,14,Clothing,No,0
2731,39,Female,36630,80,23,2,Beauty,Yes,1
2732,60,Male,137907,88,45,6,Electronics,No,1
2733,42,Male,147205,85,19,5,Clothing,Yes,1
2734,39,Male,94519,52,43,14,Clothing,Yes,1
2735,45,Female,20636,23,45,14,Clothing,Yes,1
2736,46,Female,23775,49,8,5,Sports,No,0
2737,30,Female,87957,38,39,7,Groceries,Yes,1
2738,35,Male,84591,47,13,7,Electronics,Yes,1
2739,19,Female,98561,72,1,0,Sports,Yes,1
2740,46,Male,94816,7,6,12,Electronics,Yes,1
2741,38,Male,122487,66,7,12,Sports,Yes,1
2742,32,Male,31351,94,48,10,Groceries,Yes,1
2743,44,Female,135400,77,27,3,Clothing,Yes,1
2744,48,Female,140533,62,15,6,Electronics,Yes,1
2745,32,Male,123627,87,52,11,Clothing,Yes,1
2746,40,Female,75184,29,34,12,Groceries,No,1
2747,41,Male,148381,38,58,11,Electronics,Yes,1
2748,61,Male,131192,84,57,15,Beauty,Yes,1
2749,30,Female,115707,33,23,5,Beauty,Yes,0
2750,39,Male,89180,29,48,13,Beauty,No,1
2751,60,Male,101678,79,49,18,Groceries,Yes,1
2752,54,Female,93309,23,24,15,Beauty,Yes,1
2753,50,Male,114002,3,15,3,Electronics,No,0
2754,20,Male,30778,93,35,4,Beauty,No,1
2755,36,Male,32501,45,4,8,Electronics,No,0
2756,40,Male,132713,8,44,2,Groceries,Yes,1
2757,46,Male,22108,86,37,9,Clothing,Yes,1
2758,47,Male,114905,29,17,16,Sports,Yes,1
2759,56,Male,56382,2,31,18,Beauty,Yes,1
2760,61,Female,111354,50,38,9,Sports,No,1
2761,64,Female,95787,65,10,11,Clothing,No,1
2762,42,Male,43341,20,54,6,Groceries,Yes,1
2763,54,Male,97214,52,50,17,Groceries,No,1
2764,64,Female,34367,85,27,18,Clothing,Yes,1
2765,25,Female,139967,37,42,14,Sports,Yes,1
2766,59,Female,115208,72,6,6,Beauty,Yes,1
2767,33,Female,89868,27,56,11,Electronics,Yes,1
2768,25,Female,32002,47,6,6,Groceries,No,0
2769,18,Male,148180,99,52,9,Clothing,No,1
2770,61,Female,105820,6,15,19,Sports,Yes,1
2771,22,Female,79949,60,4,9,Beauty,Yes,1
2772,20,Female,35700,45,57,4,Sports,No,0
2773,18,Male,99305,44,48,17,Beauty,No,1
2774,21,Male,82543,83,54,8,Electronics,Yes,1
2775,57,Male,49318,18,56,15,Electronics,No,1
2776,52,Male,109859,65,40,6,Clothing,No,1
2777,49,Male,47610,25,7,9,Clothing,No,0
2778,59,Male,92499,27,51,4,Beauty,Yes,1
2779,51,Female,139256,7,58,6,Beauty,No,1
2780,60,Male,93374,44,49,4,Beauty,No,0
2781,42,Male,85226,29,53,14,Beauty,No,1
2782,27,Female,65167,95,45,18,Electronics,No,1
2783,38,Male,97779,44,47,9,Clothing,No,1
2784,63,Female,47939,36,26,7,Clothing,Yes,1
2785,56,Female,81365,19,58,8,Groceries,No,1
2786,44,Male,87381,6,31,10,Clothing,No,1
2787,44,Female,66710,25,2,1,Clothing,No,0
2788,19,Female,36766,31,28,2,Sports,No,0
2789,58,Female,122416,9,42,12,Sports,Yes,1
2790,30,Female,32780,84,13,10,Groceries,Yes,1
2791,26,Male,68458,74,18,9,Beauty,Yes,1
2792,53,Female,76221,37,30,14,Groceries,No,1
2793,39,Male,138498,27,55,5,Groceries,No,0
2794,59,Female,128392,13,11,0,Electronics,Yes,0
2795,43,Female,21509,41,13,13,Clothing,Yes,1
2796,29,Female,109493,66,51,17,Electronics,Yes,1
2797,34,Male,130708,85,24,10,Clothing,Yes,1
2798,31,Male,54346,97,57,7,Groceries,Yes,1
2799,31,Male,102799,24,29,2,Clothing,Yes,1
2800,51,Female,136850,44,56,13,Beauty,No,1
2801,37,Female,66874,98,54,1,Beauty,No,1
2802,28,Female,46148,60,5,15,Groceries,Yes,1
2803,33,Female,51533,9,35,5,Sports,No,0
2804,48,Male,128144,2,19,0,Beauty,No,0
2805,23,Female,142402,56,55,13,Groceries,Yes,1
2806,36,Male,98467,30,13,9,Electronics,Yes,1
2807,54,Female,21359,22,5,5,Sports,No,0
2808,21,Male,139119,75,44,8,Beauty,No,1
2809,64,Male,110068,81,14,6,Groceries,No,1
2810,21,Female,80313,100,38,1,Groceries,Yes,1
2811,37,Female,40344,13,22,10,Electronics,No,0
2812,27,Male,138499,71,9,13,Electronics,Yes,1
2813,41,Female,89778,16,49,4,Sports,Yes,1
2814,52,Female,40601,97,40,8,Beauty,No,1
2815,43,Male,134768,45,26,6,Groceries,Yes,1
2816,54,Male,39116,65,45,13,Sports,Yes,1
2817,55,Male,76985,11,5,15,Sports,Yes,1
2818,38,Male,121013,70,29,15,Electronics,No,1
2819,57,Female,137110,20,54,6,Groceries,No,1
2820,56,Male,138329,99,22,9,Clothing,No,1
2821,38,Male,50782,63,49,5,Electronics,Yes,1
2822,27,Male,131095,90,3,16,Groceries,No,1
2823,55,Female,69819,12,28,0,Sports,Yes,1
2824,63,Male,104416,62,38,1,Sports,No,1
2825,21,Female,89035,94,14,13,Beauty,Yes,1
2826,62,Male,117123,92,47,3,Clothing,No,1
2827,37,Male,64458,91,14,8,Electronics,No,1
2828,34,Female,111556,42,43,5,Beauty,Yes,1
2829,24,Male,144225,83,11,16,Beauty,Yes,1
2830,21,Male,28080,69,9,10,Clothing,No,1
2831,46,Female,108743,58,38,3,Electronics,No,1
2832,31,Male,53957,5,47,8,Electronics,Yes,1
2833,20,Male,33908,27,44,15,Sports,No,1
2834,41,Male,116188,28,6,2,Electronics,Yes,0
2835,54,Male,115880,26,1,3,Beauty,Yes,0
2836,33,Female,141292,91,25,2,Sports,Yes,1
2837,21,Male,110570,49,16,12,Electronics,Yes,1
2838,41,Female,111324,21,52,18,Clothing,Yes,1
2839,51,Male,98287,1,15,0,Beauty,Yes,0
2840,47,Female,143791,92,34,5,Groceries,Yes,1
2841,35,Male,67482,58,17,2,Clothing,Yes,1
2842,36,Female,119329,79,3,2,Clothing,Yes,1
2843,48,Male,142473,55,3,15,Electronics,Yes,1
2844,36,Female,145291,81,37,9,Sports,Yes,1
2845,63,Female,118375,26,17,16,Sports,Yes,1
2846,36,Male,58314,84,55,6,Beauty,Yes,1
2847,39,Female,120989,25,49,12,Electronics,Yes,1
2848,41,Male,94921,77,52,10,Sports,Yes,1
2849,62,Male,142060,33,38,9,Groceries,Yes,1
2850,29,Male,103768,89,1,6,Electronics,No,1
2851,47,Male,128880,72,7,5,Electronics,No,0
2852,55,Male,120326,69,26,0,Sports,Yes,1
2853,48,Female,35831,6,47,16,Clothing,No,1
2854,53,Male,141026,23,39,11,Electronics,No,1
2855,36,Male,40125,30,19,3,Clothing,No,0
2856,62,Male,82451,78,52,2,Beauty,Yes,1
2857,53,Male,65708,54,54,5,Beauty,Yes,1
2858,47,Male,37682,87,30,15,Sports,Yes,1
2859,50,Male,122406,11,43,12,Beauty,No,1
2860,35,Female,102824,31,55,8,Sports,No,1
2861,45,Female,55794,6,14,10,Sports,Yes,1
2862,64,Male,79372,11,13,19,Clothing,No,0
2863,28,Female,59477,77,20,12,Clothing,No,1
2864,62,Male,73863,12,26,18,Beauty,Yes,1
2865,50,Male,109941,66,27,2,Clothing,No,1
2866,34,Male,58737,53,25,11,Electronics,No,1
2867,23,Male,22620,99,9,18,Groceries,Yes,1
2868,21,Male,120950,36,41,7,Electronics,No,1
2869,37,Female,123169,17,48,13,Electronics,Yes,1
2870,64,Female,142033,28,12,8,Sports,Yes,1
2871,44,Female,55057,92,10,16,Groceries,Yes,1
2872,32,Female,60138,22,6,5,Sports,Yes,0
2873,23,Male,99390,7,50,3,Clothing,Yes,1
2874,64,Female,73024,15,34,3,Clothing,Yes,1
2875,31,Male,29677,96,59,18,Groceries,Yes,1
2876,28,Female,64111,11,52,11,Beauty,No,1
2877,56,Female,44074,24,41,1,Clothing,Yes,1
2878,26,Female,37824,67,19,16,Electronics,No,1
2879,43,Female,20765,30,6,14,Groceries,No,0
2880,33,Male,65439,70,2,9,Groceries,Yes,1
2881,22,Female,145318,66,15,2,Clothing,No,0
2882,27,Female,117151,61,17,19,Clothing,Yes,1
2883,20,Male,68926,78,16,3,Sports,Yes,1
2884,30,Male,56860,41,28,0,Sports,Yes,1
2885,60,Female,32975,82,21,0,Electronics,Yes,1
2886,47,Male,94877,51,8,17,Groceries,Yes,1
2887,62,Male,113677,44,10,3,Beauty,Yes,0
2888,23,Male,97870,95,10,14,Beauty,No,1
2889,34,Female,134381,13,50,9,Groceries,No,1
2890,62,Male,101371,90,10,16,Electronics,No,1
2891,36,Female,46548,12,9,11,Sports,No,0
2892,59,Female,120970,82,28,19,Sports,No,1
2893,52,Female,110575,9,24,11,Sports,Yes,1
2894,63,Female,118066,85,19,15,Beauty,No,1
2895,43,Male,58736,48,33,4,Beauty,Yes,1
2896,22,Female,81562,49,4,15,Electronics,Yes,1
2897,46,Male,60409,53,56,16,Beauty,Yes,1
2898,54,Female,104101,56,3,14,Clothing,Yes,1
2899,37,Male,29834,40,42,12,Beauty,Yes,1
2900,38,Female,122192,24,12,7,Sports,Yes,1
2901,27,Male,20840,98,18,1,Electronics,Yes,1
2902,22,Female,99409,72,23,7,Groceries,No,1
2903,53,Female,51568,33,20,9,Groceries,Yes,1
2904,23,Male,30846,23,6,6,Electronics,Yes,1
2905,43,Female,25899,77,53,9,Clothing,No,1
2906,21,Female,106038,54,34,3,Groceries,No,1
2907,56,Female,86101,53,42,10,Sports,Yes,1
2908,56,Male,58773,49,2,8,Groceries,No,0
2909,52,Female,149789,78,30,3,Groceries,Yes,1
2910,18,Female,127460,78,9,2,Sports,Yes,1
2911,41,Male,128778,80,27,10,Beauty,Yes,1
2912,53,Male,94723,49,42,2,Clothing,Yes,1
2913,23,Male,92762,60,34,17,Sports,No,1
2914,58,Male,127683,90,40,18,Sports,No,1
2915,63,Male,124194,90,24,13,Electronics,No,1
2916,61,Female,131417,65,49,10,Clothing,Yes,1
2917,48,Female,24311,32,17,1,Beauty,Yes,0
2918,37,Female,129750,79,29,1,Sports,No,1
2919,41,Male,76888,21,36,1,Beauty,No,0
2920,42,Female,61616,18,50,9,Sports,Yes,1
2921,53,Male,72134,94,12,14,Sports,No,1
2922,38,Male,111225,60,31,11,Electronics,No,1
2923,47,Female,26083,13,49,10,Groceries,Yes,1
2924,41,Male,32598,24,9,16,Clothing,No,0
2925,61,Male,102476,30,19,17,Electronics,Yes,1
2926,59,Female,137707,2,46,13,Beauty,No,1
2927,47,Male,112416,83,46,16,Sports,No,1
2928,39,Male,22580,25,17,14,Sports,Yes,1
2929,45,Female,142834,50,2,11,Clothing,Yes,1
2930,24,Male,132148,14,40,15,Electronics,Yes,1
2931,52,Male,77395,6,5,5,Electronics,Yes,0
2932,45,Female,62321,76,59,1,Beauty,Yes,1
2933,31,Female,29386,84,39,1,Electronics,Yes,1
2934,27,Female,73171,87,54,15,Electronics,No,1
2935,33,Female,39522,30,48,1,Groceries,No,0
2936,33,Male,85532,30,16,7,Clothing,Yes,1
2937,48,Male,111760,38,17,6,Electronics,Yes,1
2938,59,Female,34635,58,54,0,Beauty,Yes,1
2939,42,Male,20671,94,27,3,Sports,No,1
2940,30,Male,53545,41,7,10,Electronics,No,0
2941,23,Female,74079,94,52,19,Electronics,No,1
2942,61,Female,46855,57,8,6,Sports,No,1
2943,26,Male,55790,36,8,17,Groceries,Yes,1
2944,62,Female,71012,64,23,3,Clothing,No,0
2945,53,Female,137827,98,32,16,Groceries,No,1
2946,60,Female,132121,16,43,10,Beauty,No,1
2947,37,Male,149051,88,47,10,Electronics,Yes,1
2948,35,Female,34260,78,18,19,Groceries,No,1
2949,60,Male,85139,90,38,10,Clothing,Yes,1
2950,38,Male,21074,72,54,14,Beauty,No,1
2951,21,Male,62676,14,12,13,Groceries,No,0
2952,50,Female,29475,31,15,16,Electronics,No,0
2953,44,Female,98414,66,28,1,Clothing,Yes,1
2954,24,Female,35120,68,55,17,Electronics,No,1
2955,23,Female,43147,65,38,15,Electronics,No,1
2956,32,Female,21986,55,50,11,Beauty,Yes,1
2957,35,Male,129129,84,56,9,Clothing,No,1
2958,49,Male,52430,78,31,15,Sports,No,1
2959,28,Male,127497,40,52,2,Electronics,No,0
2960,37,Female,75479,25,9,7,Clothing,No,0
2961,41,Male,102966,25,8,1,Electronics,No,0
2962,32,Male,22176,3,46,0,Groceries,Yes,1
2963,24,Female,104258,69,19,13,Groceries,No,1
2964,38,Female,128351,26,51,3,Clothing,No,0
2965,59,Male,135188,40,8,3,Beauty,Yes,0
2966,43,Male,104153,38,34,8,Sports,Yes,1
2967,61,Female,81918,38,57,2,Groceries,No,0
2968,31,Female,148570,68,4,4,Beauty,No,0
2969,54,Female,47115,7,31,0,Sports,No,0
2970,38,Female,122912,94,38,18,Groceries,Yes,1
2971,35,Male,97442,30,3,0,Sports,No,0
2972,22,Male,60002,19,35,9,Electronics,Yes,1
2973,20,Female,77124,35,19,11,Clothing,Yes,1
2974,40,Male,26610,33,43,9,Groceries,Yes,1
2975,43,Male,128828,33,29,1,Groceries,No,0
2976,54,Female,69752,78,10,15,Electronics,No,1
2977,41,Male,148416,38,12,7,Groceries,No,0
2978,36,Male,98947,10,46,13,Groceries,Yes,1
2979,42,Male,138972,57,30,14,Groceries,No,1
2980,38,Female,94716,28,30,15,Groceries,No,1
2981,29,Female,67993,78,18,10,Groceries,Yes,1
2982,58,Male,30073,100,24,11,Beauty,Yes,1
2983,50,Female,57251,38,32,1,Groceries,Yes,1
2984,21,Female,116496,16,9,3,Electronics,Yes,0
2985,59,Female,91437,21,47,2,Groceries,Yes,1
2986,24,Male,58897,92,24,8,Sports,No,1
2987,39,Male,70906,97,26,17,Sports,Yes,1
2988,50,Female,71616,6,3,18,Electronics,No,0
2989,34,Male,128719,41,23,6,Beauty,Yes,1
2990,41,Male,24482,15,11,3,Electronics,No,0
2991,51,Male,127990,3,10,5,Beauty,No,0
2992,45,Male,110964,43,50,18,Clothing,Yes,1
2993,60,Male,92936,47,36,0,Sports,Yes,1
2994,58,Female,59574,99,13,15,Sports,No,1
2995,56,Male,143331,14,29,10,Sports,Yes,1
2996,39,Male,63284,66,38,3,Beauty,Yes,1
2997,34,Male,92932,29,59,17,Electronics,Yes,1
2998,51,Female,27338,4,53,4,Beauty,Yes,1
2999,23,Female,62718,26,13,5,Sports,Yes,0
3000,63,Female,32500,12,57,1,Sports,Yes,1
3001,23,Male,31545,2,26,11,Sports,Yes,1
3002,51,Female,81480,17,20,8,Sports,Yes,1
3003,18,Female,25241,35,5,19,Clothing,No,0
3004,27,Female,109314,10,20,11,Sports,No,0
3005,38,Female,42821,86,14,12,Beauty,Yes,1
3006,22,Male,24695,43,45,16,Sports,Yes,1
3007,19,Female,97066,21,14,4,Groceries,No,0
3008,39,Female,132616,15,8,19,Clothing,Yes,1
3009,19,Male,137276,35,48,12,Sports,Yes,1
3010,27,Male,34318,85,13,12,Groceries,Yes,1
3011,51,Female,70934,85,24,9,Beauty,Yes,1
3012,33,Male,42331,85,15,14,Clothing,No,1
3013,56,Female,141282,60,51,14,Sports,Yes,1
3014,39,Male,72672,44,1,17,Beauty,No,0
3015,29,Male,111891,96,22,17,Groceries,Yes,1
3016,41,Female,96860,5,34,1,Clothing,No,0
3017,64,Male,113685,73,50,10,Sports,No,1
3018,57,Female,88754,18,51,12,Beauty,No,1
3019,55,Male,105677,21,40,10,Clothing,Yes,1
3020,27,Female,122320,72,3,3,Groceries,Yes,1
3021,52,Male,22837,98,55,14,Sports,Yes,1
3022,49,Male,145261,74,26,10,Clothing,No,1
3023,24,Male,140688,51,14,17,Groceries,Yes,1
3024,38,Male,134616,41,58,15,Groceries,Yes,1
3025,37,Male,125338,24,41,9,Beauty,No,1
3026,43,Female,60077,24,8,11,Groceries,Yes,1
3027,21,Male,99915,96,49,12,Groceries,No,1
3028,63,Female,24239,97,55,8,Electronics,Yes,1
3029,39,Female,130432,38,55,12,Groceries,No,1
3030,32,Female,106348,44,56,5,Sports,No,0
3031,57,Male,49669,57,16,5,Clothing,No,0
3032,38,Female,68624,59,42,10,Sports,No,1
3033,32,Male,95147,34,21,18,Sports,No,0
